,Open,High,Low,Close,Adj Close,Volume
2025-04-22 18:23:36.682817,159.43132573083864,162.04069935803207,157.71539939275493,159.43132573083864,159.43132573083864,6597109
2025-04-23 18:23:36.682817,155.39736735955248,156.48427850653397,153.35296676323634,155.39736735955248,155.39736735955248,4848391
2025-04-24 18:23:36.682817,163.79866527662895,164.87188551826802,160.867101526012,163.79866527662895,163.79866527662895,8869702
2025-04-25 18:23:36.682817,160.02256560431232,160.89161968733,158.72293796680708,160.02256560431232,160.02256560431232,4886405
2025-04-28 18:23:36.682817,172.26759266801085,174.64836042655415,170.0446469100444,172.26759266801085,172.26759266801085,6951583
2025-04-29 18:23:36.682817,170.082234796949,172.78516376943247,168.312148929276,170.082234796949,170.082234796949,5569627
2025-04-30 18:23:36.682817,151.3522161339044,152.8065855209495,149.42130165791804,151.3522161339044,151.3522161339044,9208748
2025-05-01 18:23:36.682817,145.49300870379534,146.66130090903366,142.95292023770926,145.49300870379534,145.49300870379534,8930265
2025-05-02 18:23:36.682817,139.7638987413395,140.29443895670065,137.69304402249628,139.7638987413395,139.7638987413395,1796532
2025-05-05 18:23:36.682817,134.21388927179268,136.37448766256182,132.93015052258494,134.21388927179268,134.21388927179268,3776401
2025-05-06 18:23:36.682817,146.26753361069757,148.14042295269144,144.11084228180638,146.26753361069757,146.26753361069757,7871413
2025-05-07 18:23:36.682817,139.7822898942031,141.59148150793328,139.23326057517812,139.7822898942031,139.7822898942031,7468729
2025-05-08 18:23:36.682817,143.13539196248715,144.40710648603877,142.58117410590083,143.13539196248715,143.13539196248715,9419470
2025-05-09 18:23:36.682817,150.735127899681,151.15589527288347,148.21447493971672,150.735127899681,150.735127899681,9834614
2025-05-12 18:23:36.682817,152.32820712179426,155.0690652755597,151.97250273003854,152.32820712179426,152.32820712179426,3000587
2025-05-13 18:23:36.682817,157.54936392701114,160.334227340622,156.85403222394783,157.54936392701114,157.54936392701114,6735994
2025-05-14 18:23:36.682817,153.34844697863238,155.53248550046519,150.88840337886478,153.34844697863238,153.34844697863238,2856948
2025-05-15 18:23:36.682817,155.64782399768583,156.5875220415291,154.28091470421896,155.64782399768583,155.64782399768583,7070143
2025-05-16 18:23:36.682817,163.97938852440438,166.8866666723522,162.60978279608855,163.97938852440438,163.97938852440438,5334423
2025-05-19 18:23:36.682817,165.13166240736766,167.85557562795051,164.01408184580637,165.13166240736766,165.13166240736766,7512424
2025-05-20 18:23:36.682817,163.99242074626468,166.94397411544026,161.8009490774148,163.99242074626468,163.99242074626468,7823957
2025-05-21 18:23:36.682817,149.52057418519968,151.43277684148416,149.13295700316087,149.52057418519968,149.52057418519968,4418285
2025-05-22 18:23:36.682817,147.97542025026382,149.43378512774015,147.20852683920182,147.97542025026382,147.97542025026382,6474110
2025-05-23 18:23:36.682817,155.5805886215945,155.84566634250058,154.05330221984786,155.5805886215945,155.5805886215945,1038859
2025-05-26 18:23:36.682817,153.31788502928532,154.11849644015297,152.32181393601925,153.31788502928532,153.31788502928532,9701417
2025-05-27 18:23:36.682817,135.59644527923206,136.20894453440982,133.91064835185557,135.59644527923206,135.59644527923206,2751346
2025-05-28 18:23:36.682817,135.00788951476392,135.2479953575342,133.753928751312,135.00788951476392,135.00788951476392,7088537
2025-05-29 18:23:36.682817,122.8340799482307,123.4357588678457,120.84937497407402,122.8340799482307,122.8340799482307,7890912
2025-05-30 18:23:36.682817,123.6782614217217,124.58739884034442,123.3792375051322,123.6782614217217,123.6782614217217,7576265
2025-06-02 18:23:36.682817,133.4281789205067,135.4067160674171,132.28702647668234,133.4281789205067,133.4281789205067,5456652
2025-06-03 18:23:36.682817,133.60027847599804,136.2196275802434,131.37646005089604,133.60027847599804,133.60027847599804,2087787
2025-06-04 18:23:36.682817,133.93048789878435,134.08493367862178,132.52806473498583,133.93048789878435,133.93048789878435,1335340
2025-06-05 18:23:36.682817,131.94168206395645,133.19126829879895,131.0199262742931,131.94168206395645,131.94168206395645,5960727
2025-06-06 18:23:36.682817,129.0338364634551,130.97092747744713,128.9560669246236,129.0338364634551,129.0338364634551,4128768
2025-06-09 18:23:36.682817,139.66640646632584,140.81588116626574,139.03217652552024,139.66640646632584,139.66640646632584,7940360
2025-06-10 18:23:36.682817,145.71271979679088,147.09593152472866,144.13040378324004,145.71271979679088,145.71271979679088,9871286
2025-06-11 18:23:36.682817,155.30582836148926,157.7903056764347,154.94395409718373,155.30582836148926,155.30582836148926,7826432
2025-06-12 18:23:36.682817,157.07689238467918,158.95468435612167,155.91678030480784,157.07689238467918,157.07689238467918,8150578
2025-06-13 18:23:36.682817,166.50676189533803,168.66033090760519,165.26405506407846,166.50676189533803,166.50676189533803,3876367
2025-06-16 18:23:36.682817,163.77977794577234,166.6169785514011,162.5077552998908,163.77977794577234,163.77977794577234,1612417
2025-06-17 18:23:36.682817,165.82178786695917,168.1384379705313,163.99098650515973,165.82178786695917,165.82178786695917,8251522
2025-06-18 18:23:36.682817,178.26252837329977,181.43433063163295,176.90037821105378,178.26252837329977,178.26252837329977,8744558
2025-06-19 18:23:36.682817,186.23204335065313,187.2173695799214,185.87009484444192,186.23204335065313,186.23204335065313,6639542
2025-06-20 18:23:36.682817,173.2930181132553,175.70534170571221,171.36828636326564,173.2930181132553,173.2930181132553,4344935
