,Open,High,Low,Close,Adj Close,Volume
2025-04-22 22:05:46.491223,125.36029547532732,126.80386635751888,124.12346262772817,125.36029547532732,125.36029547532732,1778922
2025-04-23 22:05:46.491223,135.1091744814717,136.31476190453753,132.62591572280252,135.1091744814717,135.1091744814717,5057514
2025-04-24 22:05:46.491223,128.86450699708132,128.89923753483004,127.06469782469514,128.86450699708132,128.86450699708132,2583923
2025-04-25 22:05:46.491223,131.43567557331323,133.49957237186103,128.97711997348796,131.43567557331323,131.43567557331323,2778675
2025-04-28 22:05:46.491223,129.34896021676784,130.8505756148505,128.74215607889016,129.34896021676784,129.34896021676784,5907511
2025-04-29 22:05:46.491223,114.97361347551723,115.56707961062469,114.96229255321299,114.97361347551723,114.97361347551723,1161635
2025-04-30 22:05:46.491223,123.74038809573418,126.2065352629528,121.49211505486443,123.74038809573418,123.74038809573418,4061359
2025-05-01 22:05:46.491223,115.45516267324417,117.64859239805298,114.91917667510164,115.45516267324417,115.45516267324417,4307105
2025-05-02 22:05:46.491223,112.38062226050877,113.16286681368044,111.70002548465341,112.38062226050877,112.38062226050877,8863857
2025-05-05 22:05:46.491223,120.44428312942938,121.9166991387153,119.01191425685177,120.44428312942938,120.44428312942938,6460995
2025-05-06 22:05:46.491223,128.1065177063952,129.52311711676396,127.58442101806176,128.1065177063952,128.1065177063952,4703583
2025-05-07 22:05:46.491223,129.68894015716378,131.61513602575576,129.36796996928368,129.68894015716378,129.68894015716378,7597126
2025-05-08 22:05:46.491223,126.48974893863179,128.23520247604907,126.26513154350157,126.48974893863179,126.48974893863179,7579126
2025-05-09 22:05:46.491223,128.76524239622873,130.1222514347089,127.67745307143858,128.76524239622873,128.76524239622873,3186616
2025-05-12 22:05:46.491223,123.26980193817509,125.38608570133549,122.72224033795555,123.26980193817509,123.26980193817509,6494769
2025-05-13 22:05:46.491223,123.96998682243783,126.13939132470256,122.03847594418772,123.96998682243783,123.96998682243783,6986298
2025-05-14 22:05:46.491223,124.49403017324128,125.35289366336553,123.52039124392996,124.49403017324128,124.49403017324128,5609575
2025-05-15 22:05:46.491223,123.69976536491453,124.49654104712005,122.45427417613982,123.69976536491453,123.69976536491453,4303952
2025-05-16 22:05:46.491223,123.70269155196354,125.88418135918296,122.70837732542162,123.70269155196354,123.70269155196354,7305874
2025-05-19 22:05:46.491223,115.80018260021413,116.59127454411646,115.74625843312315,115.80018260021413,115.80018260021413,7562570
2025-05-20 22:05:46.491223,116.0004696993528,116.62396440059021,115.90272847153723,116.0004696993528,116.0004696993528,4098078
2025-05-21 22:05:46.491223,113.86773951320583,115.74062271695172,112.76437596969971,113.86773951320583,113.86773951320583,8161724
2025-05-22 22:05:46.491223,110.24518422508751,110.79685760677476,109.96044584720714,110.24518422508751,110.24518422508751,6558531
2025-05-23 22:05:46.491223,103.22796845082007,105.28660423540057,101.64766915147594,103.22796845082007,103.22796845082007,8576946
2025-05-26 22:05:46.491223,101.80938032673619,102.26365844553715,101.51289740339136,101.80938032673619,101.80938032673619,7091238
2025-05-27 22:05:46.491223,98.04372046550516,99.04363087157547,97.2443466849953,98.04372046550516,98.04372046550516,3822597
2025-05-28 22:05:46.491223,97.97053873541886,98.02882025838254,97.77590381085258,97.97053873541886,97.97053873541886,5488111
2025-05-29 22:05:46.491223,100.78567944900045,101.18233136959746,100.30648036121157,100.78567944900045,100.78567944900045,9963680
2025-05-30 22:05:46.491223,93.85819567558494,93.94711347650495,92.57095783278197,93.85819567558494,93.85819567558494,4908251
2025-06-02 22:05:46.491223,98.55035657968413,99.19087211944301,97.39336750523717,98.55035657968413,98.55035657968413,9268545
2025-06-03 22:05:46.491223,88.71357504638925,89.29295800961458,87.25965390732236,88.71357504638925,88.71357504638925,1582986
2025-06-04 22:05:46.491223,100.13206956778745,100.58263473859739,99.82411179737213,100.13206956778745,100.13206956778745,2161630
2025-06-05 22:05:46.491223,99.60422155965672,101.39822892341404,97.88109729502774,99.60422155965672,99.60422155965672,1679677
2025-06-06 22:05:46.491223,111.26252087656528,112.32507877374704,110.76966154508354,111.26252087656528,111.26252087656528,8172856
2025-06-09 22:05:46.491223,101.09898962497155,102.1324736456397,99.62513827603914,101.09898962497155,101.09898962497155,8626195
2025-06-10 22:05:46.491223,96.66672760988023,98.13403434119638,95.1644889670007,96.66672760988023,96.66672760988023,2654188
2025-06-11 22:05:46.491223,92.99695729804716,94.2471571411115,92.0328421413698,92.99695729804716,92.99695729804716,3008732
2025-06-12 22:05:46.491223,90.77684685393217,91.3718598879836,90.14071778972529,90.77684685393217,90.77684685393217,7526743
2025-06-13 22:05:46.491223,91.26550391890396,92.49965753087159,91.15530138384304,91.26550391890396,91.26550391890396,7514740
2025-06-16 22:05:46.491223,97.3963049668887,98.47136394492988,95.55002069955769,97.3963049668887,97.3963049668887,8547332
2025-06-17 22:05:46.491223,95.7216053014496,96.86963968495338,94.56306567719018,95.7216053014496,95.7216053014496,7659636
2025-06-18 22:05:46.491223,102.27505910694919,103.65543630087026,101.61383379047226,102.27505910694919,102.27505910694919,9107995
2025-06-19 22:05:46.491223,80.3723338173826,81.09077280524801,79.43892281805479,80.3723338173826,80.3723338173826,7651287
2025-06-20 22:05:46.491223,83.55544817560539,84.91516831835031,82.04473289438329,83.55544817560539,83.55544817560539,6094079
