,Open,High,Low,Close,Adj Close,Volume
2025-04-01 18:21:54.979056,348.15908594480936,353.5226932786474,342.87881901722955,348.15908594480936,348.15908594480936,4793301
2025-04-02 18:21:54.979056,352.5078199827492,353.39378186082746,350.2512069694284,352.5078199827492,352.5078199827492,6859881
2025-04-03 18:21:54.979056,353.11609171313916,354.29065558143606,350.08908783104505,353.11609171313916,353.11609171313916,6796909
2025-04-04 18:21:54.979056,346.173571550075,347.6492415308501,346.0100552453481,346.173571550075,346.173571550075,2259102
2025-04-07 18:21:54.979056,338.0944782056033,339.85533630001606,333.1303226841719,338.0944782056033,338.0944782056033,6829084
2025-04-08 18:21:54.979056,336.54046693233914,340.6723925027576,330.39761481328316,336.54046693233914,336.54046693233914,5282325
2025-04-09 18:21:54.979056,350.11018167386146,354.22722581480014,345.751824902851,350.11018167386146,350.11018167386146,8423959
2025-04-10 18:21:54.979056,351.3312589127675,353.0298811691295,349.37408899792683,351.3312589127675,351.3312589127675,2598294
2025-04-11 18:21:54.979056,343.45005331331674,348.57829973420394,338.3498424710594,343.45005331331674,343.45005331331674,8637176
2025-04-14 18:21:54.979056,347.41332602937,349.5284062098062,344.2008078419247,347.41332602937,347.41332602937,4778804
2025-04-15 18:21:54.979056,353.07290894576124,355.3853563579795,346.92776233413514,353.07290894576124,353.07290894576124,9148650
2025-04-16 18:21:54.979056,342.497546535618,348.0791419025371,342.3108396749766,342.497546535618,342.497546535618,8576019
2025-04-17 18:21:54.979056,345.1936038580131,349.5296023550356,340.69760910960656,345.1936038580131,345.1936038580131,7978593
2025-04-18 18:21:54.979056,352.32838775200116,356.0787628384031,349.112034653911,352.32838775200116,352.32838775200116,9042452
2025-04-21 18:21:54.979056,353.14939660333954,356.00836897335483,346.8539624921293,353.14939660333954,353.14939660333954,5163976
2025-04-22 18:21:54.979056,345.9926669076289,347.0725044267331,341.07061039485785,345.9926669076289,345.9926669076289,5682582
2025-04-23 18:21:54.979056,351.2740558020839,354.79693272787483,345.07115909096694,351.2740558020839,351.2740558020839,8735227
2025-04-24 18:21:54.979056,340.7096743309169,344.63035086352846,338.58631368941616,340.7096743309169,340.7096743309169,9679390
2025-04-25 18:21:54.979056,341.1910571777611,343.89823974563194,335.1574501480516,341.1910571777611,341.1910571777611,3690281
2025-04-28 18:21:54.979056,343.9169688603345,348.8373501718926,337.93411470450144,343.9169688603345,343.9169688603345,1930350
2025-04-29 18:21:54.979056,345.09585298243275,348.5428816931053,343.95577838694646,345.09585298243275,345.09585298243275,3855973
2025-04-30 18:21:54.979056,352.78981987863534,355.50401500789025,347.71797826812235,352.78981987863534,352.78981987863534,9046743
2025-05-01 18:21:54.979056,360.8731139733286,363.06126162868196,357.9304517685008,360.8731139733286,360.8731139733286,7235648
2025-05-02 18:21:54.979056,361.1066892628711,367.4183078175868,355.72528408687157,361.1066892628711,361.1066892628711,9982900
2025-05-05 18:21:54.979056,378.072409206732,383.01272387016843,372.7519855689643,378.072409206732,378.072409206732,6723152
2025-05-06 18:21:54.979056,374.49358281677,376.83198536025634,373.82645434442884,374.49358281677,374.49358281677,1881637
2025-05-07 18:21:54.979056,366.75374147831354,370.190349170276,359.5692643209071,366.75374147831354,366.75374147831354,6493850
2025-05-08 18:21:54.979056,374.0652206128843,377.66567249948605,373.3062299327854,374.0652206128843,374.0652206128843,4164079
2025-05-09 18:21:54.979056,373.552437087701,374.51074422792635,370.1460336985666,373.552437087701,373.552437087701,5136563
2025-05-12 18:21:54.979056,375.68745156229147,380.1744958186562,369.8682428562269,375.68745156229147,375.68745156229147,8419572
2025-05-13 18:21:54.979056,380.793777601608,381.8595334152448,380.7707183697787,380.793777601608,380.793777601608,7027079
2025-05-14 18:21:54.979056,372.97983933202954,374.2787671438062,372.5839720948239,372.97983933202954,372.97983933202954,5135172
2025-05-15 18:21:54.979056,369.3005699924769,371.66856010594597,366.47152827194634,369.3005699924769,369.3005699924769,2127493
2025-05-16 18:21:54.979056,362.2163084646153,362.58332680344813,359.46602800866157,362.2163084646153,362.2163084646153,5684556
2025-05-19 18:21:54.979056,367.5564935457897,374.59633790023435,367.4396191149251,367.5564935457897,367.5564935457897,9305233
2025-05-20 18:21:54.979056,368.00390697502417,369.8183991274245,363.30189509857973,368.00390697502417,368.00390697502417,7104283
2025-05-21 18:21:54.979056,357.99641781844286,358.6542890185608,354.44999400204,357.99641781844286,357.99641781844286,9237163
2025-05-22 18:21:54.979056,358.4499204514832,360.472706761732,358.33928846736194,358.4499204514832,358.4499204514832,7059625
2025-05-23 18:21:54.979056,367.8622646955095,369.58751313449415,365.0404329956167,367.8622646955095,367.8622646955095,5582299
2025-05-26 18:21:54.979056,368.88918883663524,370.2816227948926,367.6896582760719,368.88918883663524,368.88918883663524,6531525
2025-05-27 18:21:54.979056,373.462873426225,375.9597283867697,366.3263509502719,373.462873426225,373.462873426225,6636478
2025-05-28 18:21:54.979056,365.4685995138033,370.1711004316136,360.9144689603162,365.4685995138033,365.4685995138033,7226323
2025-05-29 18:21:54.979056,366.3111012339432,367.9194812978577,364.5418175485357,366.3111012339432,366.3111012339432,4823238
2025-05-30 18:21:54.979056,368.16381706726736,372.6083413904286,362.9715196339191,368.16381706726736,368.16381706726736,2226770
