,Open,High,Low,Close,Adj Close,Volume
2025-04-21 21:48:21.029428,61.91667795451415,62.77094865169584,60.970885625818525,61.91667795451415,61.91667795451415,9528784
2025-04-22 21:48:21.029428,62.66079546893229,63.4024221678998,61.76953723801506,62.66079546893229,62.66079546893229,8139950
2025-04-23 21:48:21.029428,63.95135879983518,64.71709410773778,63.25640002357747,63.95135879983518,63.95135879983518,5814733
2025-04-24 21:48:21.029428,76.52943833362184,77.83369037346675,75.13974118621455,76.52943833362184,76.52943833362184,3339515
2025-04-25 21:48:21.029428,73.57248893715608,74.58585461733647,73.3068808562259,73.57248893715608,73.57248893715608,6385601
2025-04-28 21:48:21.029428,74.04113912208321,74.26584530362662,72.80636083983707,74.04113912208321,74.04113912208321,2414868
2025-04-29 21:48:21.029428,66.90669110240904,67.60477951086075,65.8553140812243,66.90669110240904,66.90669110240904,8878809
2025-04-30 21:48:21.029428,72.56264506277567,72.8085022229375,71.44382275290165,72.56264506277567,72.56264506277567,2063076
2025-05-01 21:48:21.029428,67.54437043080169,67.99254363514251,66.92908207810925,67.54437043080169,67.54437043080169,7612311
2025-05-02 21:48:21.029428,64.03992845083388,65.03830558834075,63.12921913557572,64.03992845083388,64.03992845083388,5556362
2025-05-05 21:48:21.029428,61.05086497472579,61.30243309343664,60.117302376780316,61.05086497472579,61.05086497472579,7298968
2025-05-06 21:48:21.029428,66.54983534208674,67.27906340604511,65.22179436355758,66.54983534208674,66.54983534208674,4520088
2025-05-07 21:48:21.029428,71.94278021426044,72.89238868756298,71.74948764636908,71.94278021426044,71.94278021426044,1459529
2025-05-08 21:48:21.029428,74.98881848704173,75.47163238508658,74.51496981689843,74.98881848704173,74.98881848704173,5202286
2025-05-09 21:48:21.029428,82.03686202503516,82.99511390364108,81.22127834473542,82.03686202503516,82.03686202503516,7155742
2025-05-12 21:48:21.029428,88.85419046155006,89.51344905947454,87.61328410634601,88.85419046155006,88.85419046155006,8677924
2025-05-13 21:48:21.029428,93.99476952740345,94.53119485202592,92.65586243296482,93.99476952740345,93.99476952740345,4849760
2025-05-14 21:48:21.029428,99.92180070938697,101.57344690224812,99.55197550404115,99.92180070938697,99.92180070938697,6239744
2025-05-15 21:48:21.029428,98.4684690305121,98.84210593841667,97.87635849475414,98.4684690305121,98.4684690305121,1806827
2025-05-16 21:48:21.029428,100.01784866755668,100.62978896315612,99.87076515304008,100.01784866755668,100.01784866755668,2854360
2025-05-19 21:48:21.029428,95.3505008470442,96.69514775589033,94.16831981185004,95.3505008470442,95.3505008470442,9127063
2025-05-20 21:48:21.029428,100.16429428058841,101.47184055606753,98.86244798317576,100.16429428058841,100.16429428058841,8213012
2025-05-21 21:48:21.029428,102.19771883582263,102.34619662212258,102.0319590945317,102.19771883582263,102.19771883582263,9956231
2025-05-22 21:48:21.029428,94.09001956906249,95.14247818327787,93.11705310906879,94.09001956906249,94.09001956906249,7944977
2025-05-23 21:48:21.029428,94.52867147030122,94.98477758085144,93.63922362403626,94.52867147030122,94.52867147030122,9472747
2025-05-26 21:48:21.029428,91.45360203876778,91.60092117401,90.92338864507238,91.45360203876778,91.45360203876778,7249947
2025-05-27 21:48:21.029428,87.24476533735577,88.65947309629358,86.13086837202458,87.24476533735577,87.24476533735577,3273144
2025-05-28 21:48:21.029428,78.27576200062853,79.46018963949429,77.01309483368328,78.27576200062853,78.27576200062853,4314813
2025-05-29 21:48:21.029428,83.50096847061099,84.99887985784214,82.29387009588362,83.50096847061099,83.50096847061099,6168097
2025-05-30 21:48:21.029428,81.50389978759961,82.51643719227054,80.54142977568772,81.50389978759961,81.50389978759961,1429495
2025-06-02 21:48:21.029428,83.94471678351267,84.017411163717,83.02972361374933,83.94471678351267,83.94471678351267,9242433
2025-06-03 21:48:21.029428,85.14069283174283,86.26925211697562,84.3598384580592,85.14069283174283,85.14069283174283,6176320
2025-06-04 21:48:21.029428,88.64180848452982,89.79362582301599,87.17551999499592,88.64180848452982,88.64180848452982,2835908
2025-06-05 21:48:21.029428,89.95424587019683,90.88808775970892,89.09726984963595,89.95424587019683,89.95424587019683,7772144
2025-06-06 21:48:21.029428,88.25351674795446,89.94230457864016,88.029517219434,88.25351674795446,88.25351674795446,6068693
2025-06-09 21:48:21.029428,89.4097177244757,89.58773727901445,87.70200222372121,89.4097177244757,89.4097177244757,2780501
2025-06-10 21:48:21.029428,90.41826866639606,91.74719972984718,89.35727743081945,90.41826866639606,90.41826866639606,7463688
2025-06-11 21:48:21.029428,86.47514883110733,87.08964887951323,86.43007538379148,86.47514883110733,86.47514883110733,6369843
2025-06-12 21:48:21.029428,89.70583879697858,90.21938626018105,89.21156450195,89.70583879697858,89.70583879697858,7141743
2025-06-13 21:48:21.029428,89.18075334265417,89.87279956953846,87.9614632182985,89.18075334265417,89.18075334265417,1474464
2025-06-16 21:48:21.029428,93.47995037902894,94.17850893375649,92.43779710883531,93.47995037902894,93.47995037902894,5003730
2025-06-17 21:48:21.029428,100.40015845835858,101.22997416308307,100.08362725828668,100.40015845835858,100.40015845835858,3330133
2025-06-18 21:48:21.029428,98.74835534974355,99.53025996049784,97.79276674374611,98.74835534974355,98.74835534974355,2308417
