,Open,High,Low,Close,Adj Close,Volume
2025-04-22 22:17:39.438064,285.43905871619376,288.6248383194848,280.094222256761,285.43905871619376,285.43905871619376,9403045
2025-04-23 22:17:39.438064,282.2432617943808,287.84358325357965,278.56827346962314,282.2432617943808,282.2432617943808,1495582
2025-04-24 22:17:39.438064,278.5019732312251,279.4840726287075,272.9897726005855,278.5019732312251,278.5019732312251,9705050
2025-04-25 22:17:39.438064,277.13183930471695,277.59290165814815,275.60476951940643,277.13183930471695,277.13183930471695,8705022
2025-04-28 22:17:39.438064,279.6696970404184,280.9264681965803,278.893371500045,279.6696970404184,279.6696970404184,8564643
2025-04-29 22:17:39.438064,282.9175084080155,283.45902132104356,279.48254647956594,282.9175084080155,282.9175084080155,8378378
2025-04-30 22:17:39.438064,282.509302686941,285.9610212360626,278.7172524426091,282.509302686941,282.509302686941,8937368
2025-05-01 22:17:39.438064,282.84587950969893,283.08796280506965,282.004460302044,282.84587950969893,282.84587950969893,3867016
2025-05-02 22:17:39.438064,287.17524965676506,288.9316683279458,284.4700017032036,287.17524965676506,287.17524965676506,7946561
2025-05-05 22:17:39.438064,285.1407176009941,285.1599455553674,284.1403277035795,285.1407176009941,285.1407176009941,8015427
2025-05-06 22:17:39.438064,289.7448572412517,294.8171521053867,288.24615380222366,289.7448572412517,289.7448572412517,6392120
2025-05-07 22:17:39.438064,290.3290522112021,294.50380330163745,284.76127500408336,290.3290522112021,290.3290522112021,6018296
2025-05-08 22:17:39.438064,290.62112953935,291.5003517184939,288.97523134508117,290.62112953935,290.62112953935,3412913
2025-05-09 22:17:39.438064,290.13180678078606,291.2335658454628,286.89657398684216,290.13180678078606,290.13180678078606,6251093
2025-05-12 22:17:39.438064,293.41188756623416,299.04681512859014,292.57811165135837,293.41188756623416,293.41188756623416,2846745
2025-05-13 22:17:39.438064,290.0485474386452,295.1433774559882,288.0028772914039,290.0485474386452,290.0485474386452,7997806
2025-05-14 22:17:39.438064,288.478768012126,293.72455553904354,284.3094174963531,288.478768012126,288.478768012126,3238003
2025-05-15 22:17:39.438064,289.7472371317667,292.8621687337455,288.05669217849885,289.7472371317667,289.7472371317667,4099820
2025-05-16 22:17:39.438064,288.97454596544867,294.0993647040356,285.3607984331183,288.97454596544867,288.97454596544867,3126985
2025-05-19 22:17:39.438064,289.2094745584293,290.40718086513004,283.67168333062756,289.2094745584293,289.2094745584293,6522490
2025-05-20 22:17:39.438064,288.01980047889765,292.104259508813,287.5611731694903,288.01980047889765,288.01980047889765,5835577
2025-05-21 22:17:39.438064,289.34756095979355,292.4843297632625,285.92833429361383,289.34756095979355,289.34756095979355,2867299
2025-05-22 22:17:39.438064,288.724650510533,291.05881894092636,283.46935110624435,288.724650510533,288.724650510533,8053348
2025-05-23 22:17:39.438064,283.4635271420889,284.20394434499326,282.56790279727323,283.4635271420889,283.4635271420889,9564542
2025-05-26 22:17:39.438064,281.302529521228,285.95243269930234,281.12267826339104,281.302529521228,281.302529521228,7238728
2025-05-27 22:17:39.438064,278.1658402576206,281.3646208382168,273.635427356789,278.1658402576206,278.1658402576206,8104099
2025-05-28 22:17:39.438064,279.65485219527943,284.995774276635,275.3314880215809,279.65485219527943,279.65485219527943,5576271
2025-05-29 22:17:39.438064,277.78579885476506,278.61074734255436,275.87435999993653,277.78579885476506,277.78579885476506,3975978
2025-05-30 22:17:39.438064,278.82162657579664,281.798561764327,277.25585521200105,278.82162657579664,278.82162657579664,7023819
2025-06-02 22:17:39.438064,277.3518837094297,282.31886376455583,276.7334873595867,277.3518837094297,277.3518837094297,9933763
2025-06-03 22:17:39.438064,281.6037114510314,283.2488994640186,281.29588602074904,281.6037114510314,281.6037114510314,4516280
2025-06-04 22:17:39.438064,285.33505525522054,289.53064597829433,279.85222698166643,285.33505525522054,285.33505525522054,1229777
2025-06-05 22:17:39.438064,286.81760042741814,290.2604006254449,286.10358211597793,286.81760042741814,286.81760042741814,2771767
2025-06-06 22:17:39.438064,287.0807694285031,289.2421420186113,281.4808935999816,287.0807694285031,287.0807694285031,9532244
2025-06-09 22:17:39.438064,281.58872245737814,285.584759831346,279.43449216617915,281.58872245737814,281.58872245737814,1643197
2025-06-10 22:17:39.438064,280.4058408852901,282.7290240684377,275.3505359809982,280.4058408852901,280.4058408852901,4017755
2025-06-11 22:17:39.438064,280.3760027723685,282.91012921404393,275.4938471337074,280.3760027723685,280.3760027723685,9604964
2025-06-12 22:17:39.438064,281.8100683582763,281.8395276281916,278.62390606627787,281.8100683582763,281.8100683582763,7621956
2025-06-13 22:17:39.438064,283.7095887755665,285.0918525131694,281.0502126291131,283.7095887755665,283.7095887755665,2378410
2025-06-16 22:17:39.438064,287.31824976244815,292.4513526155429,286.01554983429844,287.31824976244815,287.31824976244815,6415092
2025-06-17 22:17:39.438064,283.45617500028055,286.8450867967789,281.2944443877975,283.45617500028055,283.45617500028055,9843679
2025-06-18 22:17:39.438064,282.5911907401229,287.09436981743914,281.4718367108563,282.5911907401229,282.5911907401229,5435938
2025-06-19 22:17:39.438064,279.3249931176645,283.4007712371784,278.51583666520014,279.3249931176645,279.3249931176645,8910246
2025-06-20 22:17:39.438064,275.65560262351454,279.1561027106508,270.31377392223504,275.65560262351454,275.65560262351454,6099695
