,Open,High,Low,Close,Adj Close,Volume
2025-04-09 17:51:48.076912,281.10088527013767,286.1170787269554,278.1212620082984,281.10088527013767,281.10088527013767,1670311
2025-04-10 17:51:48.076912,275.07231871469,276.42091653310456,272.2032653605077,275.07231871469,275.07231871469,6166177
2025-04-11 17:51:48.076912,275.9385485518029,278.678363792856,274.28146893830905,275.9385485518029,275.9385485518029,2674232
2025-04-14 17:51:48.076912,279.9965500181538,280.0438374985826,278.3729201966285,279.9965500181538,279.9965500181538,6435192
2025-04-15 17:51:48.076912,281.1164642959468,286.43315479248855,279.1812710789786,281.1164642959468,281.1164642959468,4494134
2025-04-16 17:51:48.076912,276.36180757232086,276.48518840923464,273.36739513333526,276.36180757232086,276.36180757232086,7603776
2025-04-17 17:51:48.076912,277.6978005616393,280.2724377978589,274.06268139556,277.6978005616393,277.6978005616393,9573696
2025-04-18 17:51:48.076912,273.92513259962334,277.9753489796079,269.79755298379547,273.92513259962334,273.92513259962334,1009101
2025-04-21 17:51:48.076912,279.1787244094036,279.89396128297483,274.93142615910665,279.1787244094036,279.1787244094036,6328312
2025-04-22 17:51:48.076912,271.8574275293708,273.1239140191427,266.7175730429158,271.8574275293708,271.8574275293708,5149441
2025-04-23 17:51:48.076912,263.2369570421985,264.6950137311063,258.64672359109755,263.2369570421985,263.2369570421985,5265059
2025-04-24 17:51:48.076912,271.00033890774586,274.63864611590856,268.6360109986434,271.00033890774586,271.00033890774586,7515846
2025-04-25 17:51:48.076912,266.3531098751825,271.13380773844295,262.0578324450947,266.3531098751825,266.3531098751825,3327804
2025-04-28 17:51:48.076912,261.5312965768884,265.7460132010676,260.4079090068099,261.5312965768884,261.5312965768884,7396404
2025-04-29 17:51:48.076912,263.72291547683443,268.27932412210043,260.2483785028758,263.72291547683443,263.72291547683443,2803211
2025-04-30 17:51:48.076912,272.241935915653,272.64892546576414,270.39308593200707,272.241935915653,272.241935915653,2314491
2025-05-01 17:51:48.076912,270.8708871803533,273.6167863509079,265.53587753904486,270.8708871803533,270.8708871803533,2915054
2025-05-02 17:51:48.076912,270.25364626236325,274.6612493029583,267.73978768512035,270.25364626236325,270.25364626236325,3200380
2025-05-05 17:51:48.076912,272.09495298930426,276.1478237233928,271.22991065059955,272.09495298930426,272.09495298930426,9343864
2025-05-06 17:51:48.076912,280.50780706609333,281.23412503248943,276.90352564406084,280.50780706609333,280.50780706609333,3843053
2025-05-07 17:51:48.076912,281.258135716657,281.2907036713849,279.39585049024424,281.258135716657,281.258135716657,9378622
2025-05-08 17:51:48.076912,281.39328177687645,284.68443577376195,280.60459474911937,281.39328177687645,281.39328177687645,2853840
2025-05-09 17:51:48.076912,280.486881097571,281.06560149926446,276.08044568195,280.486881097571,280.486881097571,6773636
2025-05-12 17:51:48.076912,274.4816437237537,279.0193779422961,273.37323365989266,274.4816437237537,274.4816437237537,3093292
2025-05-13 17:51:48.076912,269.82915128508404,271.7490454092447,269.6000190656547,269.82915128508404,269.82915128508404,5299675
2025-05-14 17:51:48.076912,261.38292953635823,262.9335507279205,257.5352949066968,261.38292953635823,261.38292953635823,2206514
2025-05-15 17:51:48.076912,265.52045747634844,269.0019203488451,261.215019635318,265.52045747634844,265.52045747634844,7784079
2025-05-16 17:51:48.076912,262.37729163018605,263.22896053809103,259.69142827528117,262.37729163018605,262.37729163018605,7314612
2025-05-19 17:51:48.076912,262.8823135593119,266.69910420691355,261.54416198723504,262.8823135593119,262.8823135593119,1744369
2025-05-20 17:51:48.076912,256.22368470337346,258.1757089327363,251.9747803449534,256.22368470337346,256.22368470337346,5741425
2025-05-21 17:51:48.076912,259.89820819034,263.94829422244095,259.1418209123585,259.89820819034,259.89820819034,1830158
2025-05-22 17:51:48.076912,256.1275226023855,257.02257616325045,255.1186867132057,256.1275226023855,256.1275226023855,4353270
2025-05-23 17:51:48.076912,262.37976754776713,266.16435453610177,260.34937006596147,262.37976754776713,262.37976754776713,3295944
2025-05-26 17:51:48.076912,267.5603372760667,267.72966651963316,263.1083788843044,267.5603372760667,267.5603372760667,1416167
2025-05-27 17:51:48.076912,266.98998145022847,269.74262607591345,266.1589204706421,266.98998145022847,266.98998145022847,4700333
2025-05-28 17:51:48.076912,270.8158026889074,272.89322617653926,268.8424723951012,270.8158026889074,270.8158026889074,2668575
2025-05-29 17:51:48.076912,271.04442015798804,272.89165783829753,270.89764516312437,271.04442015798804,271.04442015798804,3871704
2025-05-30 17:51:48.076912,271.4908613620108,271.83164339980846,267.2037275866793,271.4908613620108,271.4908613620108,7913435
2025-06-02 17:51:48.076912,267.97719782524456,268.15078038655696,267.6932766736781,267.97719782524456,267.97719782524456,6402205
2025-06-03 17:51:48.076912,271.77974548626753,273.9530271840205,268.50795124508903,271.77974548626753,271.77974548626753,6551755
2025-06-04 17:51:48.076912,265.6514525680474,270.84256069617163,265.31575836775863,265.6514525680474,265.6514525680474,1491242
2025-06-05 17:51:48.076912,267.2292074501843,268.7379088272546,265.8593966292657,267.2292074501843,267.2292074501843,8816455
2025-06-06 17:51:48.076912,268.72563513281534,272.88051327527467,267.4419584885143,268.72563513281534,268.72563513281534,3725996
